,cost_for_two,cuisines,locality,rest_name
2359,,['Finger Food'],"Conrad Abu Dhabi Etihad Towers, Al Khubeirah",Lillet Pool Bar - Conrad Abu Dhabi Etihad Towers
2360,,['Pakistani'],Mussafah Sanaiya,Food Kinara Restaurant
2361,,"['Indian', 'Pakistani', 'Bangladeshi']",Mussafah Sanaiya,Park View
2362,,['Fast Food'],Mussafah Shabiya,New Best Burger
2363,,"['Salad', 'Italian', 'Burger', 'Arabian']","Western Hotel Madinat Zayed, Al Gharbia",Cinnamon - Western Hotel Madinat Zayed
2364,,['Filipino'],Al Markaziya,Bayleaf Cafe
2365,,"['Cafe', 'Bakery', 'Desserts', 'Coffee']",Mussafah Shabiya,Oriana Cafe
2366,,"['Desserts', 'Bakery']",Al Maqtaa,Bake Of Pastries & Sweets
2367,,['Filipino'],Tourist Club Area (Al Zahiyah),Success
2368,,"['Indian', 'South Indian']",Mussafah Shabiya,Trichy Tamil Restaurant
2369,,"['Fast Food', 'Juices']",Al Bateen,Al Shabab House of Tea
2370,,"['Nepalese', 'Fast Food']",Al Karamah,Tasty Zone Cafeteria
2371,,"['Fast Food', 'Juices']",Mussafah Shabiya,Safi Sana
2372,,['Fast Food'],Al Dhafrah,Chickies Plus Restaurant
2373,,"['Fast Food', 'Burger']",Al Markaziya,Chickoos Grill
2374,,"['Fast Food', 'Beverages']",Muroor,Tea Book Cafe
2375,,"['American', 'Burger', 'Finger Food', 'International']",Al Markaziya,The Attic Sports Pub
2376,,"['Fast Food', 'Juices', 'Tea']",Tourist Club Area (Al Zahiyah),Real Taste
2377,,"['Cafe', 'Desserts', 'Beverages']",Khalifa City,Rasco Mac Cafe
2378,,"['Indian', 'Chinese']",Mussafah Sanaiya,Hayat Restaurant
2379,,"['Fast Food', 'Burger']","Parco Mall, Al Mafraq",Grill Hub Cafeteria
2380,,"['Mandi', 'Arabian', 'Middle Eastern']",Al Shahama,Al Jazira & Khaleej
2381,,['Indian'],Madinat Zayed,Great Rasoi
2382,,"['Fast Food', 'Juices']",Al Karamah,Golden Fig
2383,,['Fast Food'],Tourist Club Area (Al Zahiyah),Transway Refreshment
2384,,"['Cafe', 'Tea']","Jannah Burj Al Sarab, Tourist Club Area (Al Zahiyah)",Lobby Lounge & Cafe
2385,,"['Indian', 'Chinese']",Mussafah Shabiya,Lemon & Pepper
2386,,"['Burger', 'Fast Food']",Al Gharbia,BRGR CO
2387,,"['Fast Food', 'Coffee', 'Tea']",Al Karamah,Nasser Tea
2388,,"['Kerala', 'Indian']",Mussafah Shabiya,Golden Cave Cafe
2389,,"['Fast Food', 'Burger']",Al Markaziya,Welcome Refreshment
2390,,"['Mandi', 'Arabian', 'Middle Eastern']",Baniyas,Nujoom Al Asma Restaurant & Cuisine
2391,,"['Arabian', 'Middle Eastern', 'Mandi', 'Indian']",Al Gharbia,Restaurant Fortress Almalki
2392,,['Arabian'],Tourist Club Area (Al Zahiyah),Bab Sharqi
2393,,['Lebanese'],Al Mushrif,Lebanese Taste Pastry
2394,,['Cafe'],Saadiyat Island,Alkalime
2395,,['Filipino'],Tourist Club Area (Al Zahiyah),Baste's Eatery
2396,,"['Fast Food', 'Indian']",Najda,Al Taif
2397,,['Indian'],Baniyas,Hot Land
2398,,['South Indian'],Mussafah Sanaiya,Madura Tamil Restaurant
2399,,['Kerala'],Al Dhafrah,Al Shahba
2400,,"['Italian', 'Pizza']","Deerfields Mall, Al Shahama",Mamma Italia
2401,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Dolby Restaurant and Cafe
2402,,['Bakery'],Mussafah Shabiya,Zahret Beirut Pastry
2403,,['Egyptian'],"Al Bahar, Al Khubeirah",Koshari Afandina
2404,,"['Pakistani', 'Indian', 'Chinese']",Mussafah Sanaiya,Emirates Sea Restaurant
2405,,"['Burger', 'American']",Muroor,R-Burger
2406,,"['Fast Food', 'Juices']",Tourist Club Area (Al Zahiyah),Al Zahiya Karak Cafeteria
2407,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Dolby Restaurant and Cafe
2408,,"['Fast Food', 'Juices']",Tourist Club Area (Al Zahiyah),Al Zahiya Karak Cafeteria
2409,,"['International', 'Desserts', 'Beverages']","Hilton Abu Dhabi, Yas Island",Osmo - Lounge and Bar
2410,,"['Fast Food', 'Beverages']",Al Wahda,City Garden Refreshments
2411,,"['Pakistani', 'Indian', 'Chinese']",Mussafah Sanaiya,Emirates Sea Restaurant
2412,,['Cafe'],Al Bateen,Cafe Moka Flor
2413,,"['Ice Cream', 'Beverages']","Al Hudayriat Beach, Al Bateen",Drilled
2414,,"['Fast Food', 'Juices']",Mussafah Sanaiya,Taj Musaffah
2415,,['Fast Food'],"Central Mall, Khalifa City",Hyperama
2416,,['Filipino'],Al Khalidiya,Fresh Buni & Mouri Bakery
2417,,"['Indian', 'South Indian']",Mussafah Shabiya,Golden Age
2418,,"['Tea', 'Fast Food']",Al Markaziya,Tea Post
2419,,"['Fast Food', 'Juices']",Mussafah Shabiya,Zahrat Al Shabiya
2420,,"['Spanish', 'Mexican']",Al Reem Island,Hola! Empanada
2421,,"['American', 'Beverages']","Le Royal Meridien, Al Markaziya",Latitude 24
2422,,['Cafe'],Al Bateen,Cafe Moka Flor
2423,,['Cafe'],Al Khalidiya,Morsel
2424,,['Cafe'],Al Dhafrah,CA|PHÊ
2425,,['Cafe'],Mussafah Shabiya,Cafe Forty Eight
2426,,"['Fast Food', 'Juices', 'Indian']",Mussafah Shabiya,Magic Shell
2427,,['Arabian'],Al Shahama,Konoz Al Bahr Fish Grilling Restaurant
2428,,"['Fast Food', 'Indian', 'Arabian', 'Middle Eastern']",Najda,Fairway
2429,,['Indian'],Mussafah Sanaiya,Express AlMadeena
2430,,['Fast Food'],Mussafah Shabiya,Burger Point
2431,,['Finger Food'],"Al Wathba, A Luxury Collection Desert Resort & Spa, Al...","Al Mesayan - Al Wathba, A Luxury Collection Desert..."
2432,,['Cafe'],"Al Diar Mina Hotel, Tourist Club Area",Al Mina Restaurant - Al Diar Mina Hotel
2433,,['Filipino'],Tourist Club Area (Al Zahiyah),Royal Pinoy
2434,,"['Cafe', 'Fast Food', 'Italian', 'Beverages']","Crowne Plaza, Yas Island",Views - Crowne Plaza
2435,,"['Fast Food', 'Juices']",Baniyas,Al Zaab
2436,,['South Indian'],Al Markaziya,Royal Dosa Kadai Cafeteria
2437,,"['Fast Food', 'Juices', 'Coffee', 'Tea']",Tourist Club Area (Al Zahiyah),Verity Tea Cafe
2438,,['Pakistani'],Mussafah Sanaiya,Chai Khana Cafe
2439,,['Cafe'],Mussafah Shabiya,Flakes
2440,,"['Seafood', 'Fast Food']",Madinat Zayed,Fish Fry & Grill
2441,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Al Bahrain Al Yemeni
2442,,"['Arabian', 'Middle Eastern', 'Desserts']",Al Gharbia,Barzat Alfreej Restaurant
2443,,"['Fast Food', 'Juices', 'Tea']",Al Shahama,Kark Station
2444,,"['Cafe', 'Fast Food', 'Beverages']",Al Nahyan,Pasti Cafe
2445,,['Cafe'],Al Khalidiya,Morsel
2446,,"['Fast Food', 'Juices', 'Tea']",Al Nahyan,Special Tea Time
2447,,['Fast Food'],Mussafah Shabiya,Highlight Burger
2448,,"['Fast Food', 'Tea', 'Juices', 'Beverages']",Madinat Zayed,Tea For Time
2449,,"['Coffee', 'Ice Cream', 'Fast Food']",Al Nahyan,Pi Cafe
2450,,"['Kerala', 'Indian']",Al Dhafrah,Yasin Modern Restaurant
2451,,"['Fast Food', 'Juices']",Al Wahda,Al Assar Refreshment
2452,,['Cafe'],Mussafah Sanaiya,Al Ghouta Coffee Shop
2453,,"['Juices', 'Ice Cream']",Muroor,Fresh and Cool Juices
2454,,"['Arabian', 'Middle Eastern']","Al Hudayriat Beach, Al Bateen",Al Majlis
2455,,"['Cafe', 'Coffee', 'Contemporary']",Baniyas,Diwanyet Alshathelya Cafe
2456,,"['Indian', 'South Indian']",Mussafah Sanaiya,Royal Taste
2457,,"['Beverages', 'Chinese', 'Indian', 'Fast Food']",Al Mushrif,Bubble Tea
2458,,"['Fast Food', 'Juices']",Baniyas,Al Fatha
2459,,['Afghan'],Mussafah Sanaiya,Noor Afghan
2460,,"['Cafe', 'Bakery']","Warner Bros. World Abu Dhabi, Yas Island",Beverly Hills Boulangerie
2461,,['Egyptian'],Al Khalidiya,Elthahrir Koshary & Patissiere
2462,,['Chinese'],Madinat Zayed,Taste Of Shanghai
2463,,"['Fast Food', 'Arabian', 'Middle Eastern']",Madinat Zayed,Mthak Al Karz Cafeteria
2464,,['Afghan'],Mussafah Sanaiya,Noor Afghan
2465,,['Chinese'],Madinat Zayed,Taste Of Shanghai
2466,,['Cafe'],"Al Ain Palace Hotel, Al Markaziya",Cafe De Al Ain - Al Ain Palace Hotel
2467,,"['Cafe', 'Fast Food', 'Beverages']",Al Karamah,Geeks Station
2468,,"['Fast Food', 'Arabian', 'Middle Eastern']",Madinat Zayed,Mthak Al Karz Cafeteria
2469,,['Cafe'],Al Bateen,I Love Coffee
2470,,['Indian'],Madinat Zayed,Great Rasoi
2471,,['Arabian'],Al Mushrif,Al Akkawi
2472,,"['Indian', 'South Indian']",Mussafah Sanaiya,Chennai Spice
2473,,"['Indian', 'Pakistani', 'Chinese']",Mussafah Sanaiya,Royal Fork
2474,,"['Fast Food', 'Beverages']",Baniyas,Rest Time
2475,,['Indian'],Mussafah Shabiya,So Fresh Restaurant
2476,,"['Arabian', 'Middle Eastern', 'Street Food']",Al Shamkha,Shawarma Station Restaurant
2477,,['Cafe'],"Cristal Hotel, Madinat Zayed",Blendz Cafe
2478,,['Cafe'],"Makani Al Shamkha Shopping Center, Al Shamkha",Meera Cafe
2479,,['Cafe'],Al Maqtaa,i DO
2480,,['Indian'],Mussafah Shabiya,So Fresh Restaurant
2481,,"['Arabian', 'Middle Eastern', 'Beverages']",Al Nahyan,Ahl Cairo Restaurant & Cafe
2482,,['Cafe'],Al Shahama,90+ Cafe
2483,,"['Fast Food', 'Juices']",Al Shamkha,Silver Talla
2484,,['Fast Food'],Mussafah Shabiya,Burger Zone
2485,,"['South Indian', 'Fast Food']",Mussafah Shabiya,Green Corner Cafeteria
2486,,"['Arabian', 'Middle Eastern']",Mussafah Shabiya,Khamir Ydoh Cafeteria
2487,,"['Indian', 'Fast Food', 'Beverages']",Al Nahyan,Choolaah Cafeteria
2488,,['Indian'],Baniyas,Grills House
2489,,['Filipino'],Al Markaziya,Real Goto King
2490,,['Cafe'],Embassies District,White Deer Cafe
2491,,"['Burger', 'Fast Food']","Al Hudayriat Beach, Al Bateen",Boom Burger
2492,,['Fast Food'],Mussafah Shabiya,Oranos Restaurant
2493,,['Cafe'],Al Nahyan,Philocaly
2494,,"['Healthy Food', 'Beverages']",Al Mushrif,Green For Life
2495,,"['Burger', 'Fast Food', 'Beverages']",Al Khalidiya,Prestige Billiards
2496,,['Cafe'],Embassies District,White Deer Cafe
2497,,['Pakistani'],Al Khalidiya,Pak Qandahari Restaurant
2498,,['Filipino'],Al Markaziya,Real Goto King
2499,,['Cafe'],Al Nahyan,Philocaly
2500,,"['Fast Food', 'Juices']",Al Gharbia,Fawael Cafeteria
2501,,['Fast Food'],Mussafah Shabiya,Oranos Restaurant
2502,,['Beverages'],Al Khalidiya,Lessi King
2503,,"['Indian', 'Pakistani']",Al Wahda,Yousuf Al Arab
2504,,['South Indian'],Al Markaziya,Vasantham Restaurant
2505,,"['Indian', 'South Indian', 'Kerala']",Mussafah Sanaiya,Cochin Restaurant
2506,,"['Cafe', 'Coffee', 'Contemporary']",Baniyas,Diwanyet Alshathelya Cafe
2507,,['Fast Food'],Baniyas,Smart Tea Time
2508,,"['Arabian', 'Middle Eastern']","Qasr Al Sarab Desert Resort, Around Abu Dhabi",Al Falaj - Qasr Al Sarab
2509,,['Indian'],Al Dhafrah,Al Qawafil Cafeteria
2510,,"['Fast Food', 'Juices']",Al Gharbia,Fawael Cafeteria
2511,,"['Fast Food', 'Burger']",Khalifa City,Granite Express Cafeteria
2512,,['Fast Food'],Baniyas,Smart Tea Time
2513,,"['Desserts', 'Beverages']","Yas Mall, Yas Island",Skilly
2514,,"['Fast Food', 'Coffee', 'Tea']",Muroor,Red Tea Cafeteria
2515,,['Bakery'],Al Wahda,Le Pistachier Sweets
2516,,"['North Indian', 'South Indian', 'Fast Food', 'Kebab', 'Beverages']",Madinat Zayed,Star Steaming Mug Restaurant
2517,,"['Indian', 'South Indian', 'Kerala']",Baniyas,Abu Ayoob
2518,,"['Fast Food', 'Juices']",Al Shamkha,Aghadeer
2519,,"['Fast Food', 'Beverages', 'Cafe', 'Ice Cream']",Al Mushrif,Classy Lassy Cafe
2520,,"['Arabian', 'Middle Eastern']",Al Markaziya,Mido Pastry & Sweets
2521,,['Asian'],"Warner Bros. World Abu Dhabi, Yas Island",Hall Of Doom
2522,,"['Fast Food', 'Juices', 'Tea']",Muroor,Al Raha Refreshment
2523,,"['Arabian', 'Middle Eastern']",Tourist Club Area (Al Zahiyah),Gulf Home Restaurant
2524,,"['Fast Food', 'Beverages']",Al Markaziya,Day Break
2525,,"['Fast Food', 'Coffee', 'Tea']",Tourist Club Area (Al Zahiyah),New Red Tea
2526,,"['Cafe', 'Fast Food']",Al Reem Island,Rage Cafe
2527,,"['Arabian', 'Middle Eastern', 'Lebanese']",Al Wahda,Falafel Karim Sahyoun
2528,,['Indian'],Baniyas,Emirates Flower Restaurant
2529,,['Healthy Food'],"Beach Rotana, Tourist Club Area (Al Zahiyah)",The Garden By Bay View - Beach Rotana
2530,,['Desserts'],Marsa Mina,Boutique Ice Cream
2531,,"['Fast Food', 'Juices']",Al Shahama,Snap Chay
2532,,"['Indian', 'South Indian']",Madinat Zayed,Skyline
2533,,"['South Indian', 'Kerala']",Tourist Club Area (Al Zahiyah),Chakkara Pandal
2534,,"['Fast Food', 'Juices']",Madinat Zayed,Best Choice Cafeteria
2535,,['Burger'],Baniyas,Black Burger
2536,,['Moroccan'],Mussafah Shabiya,Jamaa Alfanaa
2537,,"['Arabian', 'Middle Eastern']",Mussafah Shabiya,Al Mahroosa
2538,,"['Arabian', 'Juices']",Al Shahama,Al Arees
2539,,['Fast Food'],Al Khalidiya,Dahab Shawarma
2540,,['Spanish'],Al Khubeirah,Seville’s Restaurant
2541,,"['Burger', 'Fast Food', 'Beverages']",Al Khalidiya,Prestige Billiards
2542,,['Grill'],"Mazyad Mall, Mussafah",Al Rassam Special Kebab Restaurant
2543,,['Coffee'],Baniyas,X Cafe
2544,,"['Lebanese', 'Arabian', 'Middle Eastern']",Al Mushrif,Ya Zeyn
2545,,"['Fast Food', 'Beverages', 'Desserts']",Al Shamkha,Moody Cafe
2546,,"['Arabian', 'Middle Eastern']",Al Markaziya,Red Mill Cafeteria
2547,,"['Cafe', 'Fast Food', 'Desserts', 'Beverages']",Khalifa City,Il Cafe Di Roma
2548,,['Finger Food'],"Abu Dhabi Golf Club, Khalifa City",Championship Lounge
2549,,"['Kerala', 'Indian']",Al Wahda,Tasty Rice
2550,,"['Beverages', 'Desserts']",Baniyas,Fruitesca Juice
2551,,"['Indian', 'South Indian']",Al Khalidiya,Noni Refreshments
2552,,['Lebanese'],Abu Dhabi International Airport,Shawarmanji
2553,,['Asian'],Tourist Club Area (Al Zahiyah),Isnack
2554,,"['Cafe', 'Coffee']",Al Maryah Island,Shot
2555,,['Lebanese'],Abu Dhabi International Airport,Shawarmanji
2556,,"['Arabian', 'Middle Eastern']","Radisson Blu Hotel & Resort, Al Khubeirah",Radisson Blu Corniche Tent
2557,,['Cafe'],Al Nahyan,Donuts Break
2558,,"['Lebanese', 'Arabian']",Al Maqtaa,Shuffle - Art Of Shawarma
2559,,"['Fast Food', 'Juices', 'Coffee', 'Tea']",Al Gharbia,Rashed Ali Hasan
2560,,['Asian'],Tourist Club Area (Al Zahiyah),Isnack
2561,,"['Cafe', 'Healthy Food']","Makani Al Shamkha Shopping Center, Al Shamkha",Fit Pro Cafe
2562,,"['Arabian', 'Middle Eastern']",Khalifa City,History Restaurant
2563,,"['Cafe', 'Coffee']",Baniyas,Blue Cafe
2564,,['Pakistani'],Muroor,Food Flame Restaurant
2565,,['Cafe'],Mussafah Sanaiya,Telal Qasiyoon Coffee Shop
2566,,"['South Indian', 'North Indian', 'Biryani', 'Beverages']",Mussafah Shabiya,Telangana Restaurant
2567,,"['Fast Food', 'Juices', 'Tea']",Mussafah Shabiya,Tea Stories
2568,,['Pakistani'],Mussafah Sanaiya,Kababish
2569,,['Cafe'],Al Khalidiya,Stanly Cafe
2570,,"['Bakery', 'Filipino']",Tourist Club Area (Al Zahiyah),Manila Pinoy Bakery
2571,,"['Arabian', 'Middle Eastern']",Muroor,Layali Alaumdah
2572,,"['Indian', 'South Indian']",Al Shahama,Sunlight Plus Restaurant
2573,,['Cafe'],Al Dhafrah,Single Shot Coffee
2574,,"['Indian', 'Fast Food']",Mussafah Sanaiya,Hyde Park
2575,,['International'],Al Mushrif,Stews Kitchen
2576,,"['South Indian', 'North Indian', 'Biryani', 'Beverages']",Mussafah Shabiya,Telangana Restaurant
2577,,"['Fast Food', 'Burger']",Madinat Zayed,City Makani
2578,,['Pakistani'],Mussafah Sanaiya,Pak Ravi
2579,,['South Indian'],Al Markaziya,Foodies Kitchen
2580,,"['Cafe', 'Bakery', 'Beverages']",Al Karamah,Cafe de L' Atelier
2581,,"['Indian', 'South Indian']",Madinat Zayed,Malabar Refreshment
2582,,['Cafe'],"Bawabat Al Sharq Mall, Baniyas",Filled By Dose Cafe
2583,,"['Fast Food', 'Juices']",Khalifa City,Shezan
2584,,"['Cafe', 'Bakery', 'Beverages']",Al Samha,Norm Cafe
2585,,"['South Indian', 'Fast Food']",Mussafah Shabiya,Ethathante Chaya Kada Cafeteria
2586,,['Pakistani'],Mussafah Sanaiya,Multan Flower
2587,,['Indian'],Al Markaziya,Abul Hassan Ali Refreshments
2588,,"['Beverages', 'Desserts']",Muroor,Vitaminat Lounge
2589,,"['Mexican', 'Latin American']",Al Reem Island,Romeo's
2590,,['Finger Food'],"Millennium Central Mafraq Hotel, Al Mafraq",The Rimal Bar - Millennium Central Mafraq Hotel
2591,,"['Desserts', 'Tea']",Al Bateen,Princes Corner
2592,,"['Indian', 'Beverages']",Al Wahda,Top Foam
2593,,"['Fast Food', 'Burger', 'Juices']",Baniyas,Ice Cap
2594,,"['Fast Food', 'Tea']",Mussafah Sanaiya,Snack Park Cafeteria & Grills
2595,,['Fast Food'],Madinat Zayed,Al Furqan
2596,,"['Chinese', 'Continental', 'Poké']",Al Mushrif,Hokee Poke
2597,,['Nepalese'],Mussafah Shabiya,Nepali Himalayan Restaurant
2598,,['Cafe'],Al Khalidiya,Libra Cafe
2599,,['Fast Food'],Madinat Zayed,Al Furqan
2600,,"['South Indian', 'Fast Food']",Mussafah Shabiya,Ethathante Chaya Kada Cafeteria
2601,,"['Fast Food', 'Tea']",Mussafah Sanaiya,Snack Park Cafeteria & Grills
2602,,['Cafe'],Al Khalidiya,Libra Cafe
2603,,['Fast Food'],Mussafah Shabiya,New Family Restaurant
2604,,"['Indian', 'Kerala']",Mussafah Shabiya,Ever Star Restaurant
2605,,"['Arabian', 'Middle Eastern']","Yas Hotel Abu Dhabi, Yas Island",Ramadan Tent - Yas Viceroy
2606,,"['Indian', 'Pakistani']",Al Markaziya,Al Rahmaniya
2607,,['Indian'],Mussafah Sanaiya,Royal Grand
2608,,"['Desserts', 'Bakery']",Al Shahama,Sugar Lab Sweet
2609,,"['Street Food', 'Arabian', 'Middle Eastern']","Madinat Zayed Shopping Centre, Madinat Zayed",Ahal Awwal
2610,,['Fast Food'],Al Shamkha,Face Chicken
2611,,['Fast Food'],Mussafah Shabiya,Yem Al Yef Broasted Chicken
2612,,"['Japanese', 'Sushi']",Al Nahyan,Ichiban Express
2613,,"['Pakistani', 'North Indian']",Mussafah Sanaiya,Wahat Al Ghazal
2614,,"['Bakery', 'Arabian', 'Middle Eastern']",Madinat Zayed,Al Khabbaz Bakeries & Markets
2615,,"['Cafe', 'Desserts']",Al Gharbia,Sweet And Treat Cafe
2616,,"['Indian', 'South Indian']",Al Markaziya,New Swagath Kitchen
2617,,"['Fast Food', 'Arabian', 'Middle Eastern']",Al Shahama,Tasty Crispy Pastry
2618,,['Desserts'],Mussafah Sanaiya,Azkana
2619,,"['Indian', 'Nepalese']",Al Khalidiya,Everest Foodland Restaurant
2620,,['African'],Al Wahda,Pinky Food Restaurant
2621,,"['Fast Food', 'Beverages']",Al Dhafrah,Tea Town Cafe
2622,,['Fast Food'],Al Markaziya,Tasty More Cafeteria
2623,,"['Cafe', 'Coffee']",Al Mushrif,ASAP Cafe
2624,,"['Kerala', 'Indian']",Al Markaziya,Mallu's Restaurant
2625,,"['Juices', 'Burger']","Madinat Zayed Shopping Centre, Madinat Zayed",Smoky Juice
2626,,['South Indian'],Mussafah Sanaiya,Universal Restuarant
2627,,"['Lebanese', 'Arabian', 'Middle Eastern', 'Beverages']","The Galleria, Al Maryah Island",Karam Beirut
2628,,['Desserts'],Mussafah Shabiya,Al Sarooj Omani Sweets
2629,,"['Finger Food', 'International', 'Cafe', 'Beverages']","W Abu Dhabi, Yas Island","W Lounge - W Abu Dhabi, Yas Island"
2630,,"['Fast Food', 'Juices']",Baniyas,Al Amana Tea
2631,,['Bakery'],Al Khalidiya,Al Khayam Bakery
2632,,['Cafe'],"Al Mushref Co-Operative Society, Al Mushrif",Cafe Cioccolato
2633,,['Fast Food'],Al Maqtaa,Cocktail Al Shai Cafeteria
2634,,['Fast Food'],Mussafah Shabiya,Marka Refreshments
2635,,"['Indian', 'South Indian']",Mussafah Shabiya,Snacks Palace
2636,,['Indian'],Mussafah Sanaiya,Spicy Home
2637,,"['Indian', 'South Indian', 'Seafood']",Al Wahda,Abu Sahla
2638,,['Lebanese'],Al Khalidiya,Express Lebanese
2639,,"['Fast Food', 'Juices']",Mussafah Shabiya,Farzana Refreshments
2640,,['Desserts'],Al Mushrif,SugarMoo
2641,,"['Kerala', 'Indian']",Mussafah Shabiya,Tea & Talk
2642,,"['Fast Food', 'Juices']",Al Dhafrah,Open Fresh Refreshments
2643,,"['Fast Food', 'Juices']",Al Khalidiya,APM Tea Cafe
2644,,['Kerala'],Al Khalidiya,Calicut Flowers Restaurant
2645,,['Bangladeshi'],Al Markaziya,Super Janata Restaurant
2646,,['Cafe'],"Al Mariah Mall, Al Markaziya",Star Liverpool
2647,,"['Lebanese', 'Mandi']",Baniyas,Prince Palace
2648,,"['Fast Food', 'Juices']",Al Dhafrah,Al Madad Refreshments
2649,,"['South Indian', 'Indian']",Mussafah Sanaiya,Four Star Restaurant
2650,,"['Fast Food', 'Tea', 'Beverages']",Al Nahyan,One More Tea
2651,,"['Pakistani', 'Biryani']",Mussafah Sanaiya,New Khaiber
2652,,['Indian'],Mussafah Sanaiya,Mohammad Munir
2653,,"['Indian', 'South Indian']",Mussafah Shabiya,Al Najah Fast Food
2654,,['Cafe'],"Pearl Rotana - Capital Centre, Embassies District",Chai Lobby Lounge
2655,,['Fast Food'],Al Shahama,Galaxy Tea Cafeteria
2656,,['Filipino'],Tourist Club Area (Al Zahiyah),Borneo
2657,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Rolling Pin Bakery
2658,,['Arabian'],Mussafah Shabiya,Falafel & Sajeyya
2659,,"['Cafe', 'Coffee', 'Desserts']","Central Mall, Khalifa City",No 24 Cafe
2660,,"['Indian', 'North Indian', 'South Indian', 'Chinese', 'Seafood']",Mussafah Sanaiya,Khaima Restaurant
2661,,"['Indian', 'Fast Food']",Muroor,Zubair Refreshments
2662,,"['Indian', 'Pakistani']",Mussafah Sanaiya,Qamar Punjab
2663,,['European'],"Jumeirah At Saadiyat Island Resort, Saadiyat Island",The Lobster Lounge - Jumeirah At Saadiyat Island Resort
2664,,['Afghan'],Mussafah Sanaiya,Wahat Afghanistan
2665,,['Pakistani'],Mussafah Sanaiya,Shandar Tikka Restaurant
2666,,['Fast Food'],Al Maqtaa,Butina
2667,,['Fast Food'],Al Madina Al Riyadiya,Al Haddaf Cafeteria
2668,,['Healthy Food'],Al Khalidiya,California Diet House
2669,,"['Indian', 'South Indian']",Madinat Zayed,Bin Khalifa
2670,,['Fast Food'],Al Markaziya,Black Tea
2671,,"['Fast Food', 'Burger']",Al Wahda,Skinny Burgers
2672,,"['South Indian', 'Indian', 'Fast Food']",Mussafah Sanaiya,Bris Eten Restaurant
2673,,['Desserts'],Mussafah Shabiya,Al Sarooj Omani Sweets
2674,,"['Finger Food', 'Beverages']","Millennium Capital Gate, Abu Dhabi",Hysteria - Millennium Capital Gate
2675,,['Fast Food'],Al Markaziya,Black Tea
2676,,['Afghan'],Mussafah Sanaiya,Wahat Afghanistan
2677,,['Fast Food'],Al Madina Al Riyadiya,Al Haddaf Cafeteria
2678,,['Cafe'],Mussafah Shabiya,Qamar AlArab Cafe
2679,,['Fast Food'],Al Khalidiya,The Corner Cafe
2680,,"['Mandi', 'Arabian', 'Middle Eastern']",Al Gharbia,Al Raidan Mandi Restaurant
2681,,"['Fast Food', 'Tea']",Al Dhafrah,MILKY Karak
2682,,['Pizza'],Baniyas,Mole Pizza
2683,,"['Arabian', 'Middle Eastern', 'Mandi']",Baniyas,Emirates Peoples Cuisine & Restaurant
2684,,"['Cafe', 'Desserts', 'Beverages']",Al Nahyan,Mix Of Mix Cafe
2685,,"['Fast Food', 'Coffee', 'Tea']",Muroor,Desert Tea Cafeteria
2686,,['Fast Food'],Al Shahama,Truck Burger
2687,,['Pizza'],Muroor,Mole Pizza
2688,,"['Finger Food', 'Beverages']","Millennium Capital Gate, Abu Dhabi",Hysteria - Millennium Capital Gate
