,cost_for_two,cuisines,locality,rest_name
1740,,"['Pakistani', 'Indian']",Muwailih Commercial,Al Ameera Al Saeedah Restaurant
1741,,"['Seafood', 'Grill']",Al Nabba,Al Manufiah Fish Cooking
1742,,"['Indian', 'Arabian', 'Middle Eastern']","Sahara Beach Hotel & Spa, Al Khan",Al Dana Restaurant - Sahara Beach Resort & Spa
1743,,"['Fast Food', 'Beverages']","Aljada by ARADA, University City",Hoop
1744,,"['Healthy Food', 'Poké']","Aljada by ARADA, University City",Poke and Co.
1745,,['Indian'],Muwailih Commercial,Khaiber Restaurant
1746,,"['Fast Food', 'Juices']",Al Majaz,Dar Al Rahamaniyah
1747,,"['Arabian', 'Middle Eastern']",Al Nabba,Al Imberatour Restaurant
1748,,['Pakistani'],Al Mujarrah,Dar Al Nujoom
1749,,"['Arabian', 'Middle Eastern']",Maysaloon,Bab Abu Shagarah
1750,,"['Indian', 'Fast Food', 'Beverages']",Al Khan,Sabah Al Saadah Cafeteria
1751,,"['Fast Food', 'Juices']",Muwailih Commercial,Noor Al Falak Cafeteria
1752,,['Bakery'],Industrial Area,Al Sana Bakery
1753,,['South Indian'],Al Nabba,Kunooz Al Sharq
1754,,['Fast Food'],University City,VOX Cinemas
1755,,['Cafe'],"Lou' Lou'a Beach Resort, Al Khan",Coffee Shop - Lou' Lou'a Beach Resort
1756,,['Kerala'],Maleha & Around,Green Tea Restaurant
1757,,['Fast Food'],Muwailih Commercial,Istirahat Al Rolla Cafeteria
1758,,"['Fast Food', 'Indian', 'Arabian', 'Middle Eastern']",Industrial Area,Al Shams Al Jamilah Cafeteria
1759,,"['Fast Food', 'Arabian', 'Middle Eastern']",Industrial Area,Bahar Al Khaleej Restaurant
1760,,"['Indian', 'South Indian', 'North Indian', 'Pakistani']",Industrial Area,Accord Restaurant & Sweets
1761,,['International'],University City,Healthy Grams
1762,,"['Fast Food', 'Beverages']",Al Soor,Abu Al Abas Foul
1763,,['Indian'],Al Shuwaihean,Al Hujun Restaurant
1764,,"['Fast Food', 'Indian', 'Juices']",Muwailih Commercial,Asia Grill Cafeteria
1765,,['Cafe'],"City Centre Al Zahia, University City",iCoffee
1766,,['Burger'],Khor Fakkan,Corners Food Truck
1767,,"['Fast Food', 'Indian', 'Juices']",Muwailih Commercial,Asia Grill Cafeteria
1768,,['Indian'],Muwailih Commercial,Manarat Muwaileh Restaurant
1769,,"['Indian', 'Fast Food', 'Beverages']",Industrial Area,Al Wakra Restaurant
1770,,['Desserts'],Halwan Suburb,Milad Iranian Sweet
1771,,['Fast Food'],Al Manakh,Al Qamar Cafeteria
1772,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Al Tika Al Khas
1773,,"['Arabian', 'Middle Eastern']",Maysaloon,Al Quteena Restaurant
1774,,['South Indian'],Al Taawun,Sama Al Tawoon
1775,,"['Fast Food', 'Beverages']",Al Nasseriya,Al Barzah Cafeteria
1776,,"['Arabian', 'Middle Eastern']",University City,Khafeef Wa Saree
1777,,"['Fast Food', 'Juices']",Industrial Area,Al Jerf Cafeteria
1778,,"['South Indian', 'Indian']",Muwailih Commercial,Taj Al Noor
1779,,"['Indian', 'South Indian']",Wasit Suburb,Al Janoob Cafeteria
1780,,"['Arabian', 'Middle Eastern', 'Desserts']",Al Taawun,Carthage Sweet
1781,,['Desserts'],Halwan Suburb,Milad Iranian Sweet
1782,,"['Fast Food', 'Indian', 'Beverages']",Wasit Suburb,Shay Al Dana Cafeteria
1783,,"['Arabian', 'Middle Eastern', 'Salad', 'Healthy Food']",Al Majaz,Hummus Brothers
1784,,"['North Indian', 'Indian']","Lou' Lou'a Beach Resort, Al Khan",Al Waha - Lou' Lou'a Beach Resort
1785,,"['Indian', 'Pakistani']",Industrial Area,Al Huda Restaurant
1786,,['Fast Food'],Khor Fakkan,New Al Fouj
1787,,['Cafe'],University City,Seven Speciality Coffee
1788,,"['Indian', 'Pakistani']",Muwailih Commercial,Tareeq Al Farwaniah Cafeteria
1789,,"['Fast Food', 'Indian']",Al Mareija,Limara Cafeteria
1790,,['North Indian'],Industrial Area,Al Iftikhar Restaurant
1791,,"['Indian', 'Fast Food']",Al Khan,Noor Al Masa Cafeteria
1792,,"['Bakery', 'Fast Food']",Khor Fakkan,Al Wafa Automatic Bakery
1793,,"['Indian', 'Middle Eastern']",Muwailih Commercial,Bab Al Barka Cafeteria
1794,,['Fast Food'],Industrial Area,Al Zeyara Cafeteria
1795,,['Fast Food'],Industrial Area,Murghim Cafeteria
1796,,['Fast Food'],Muwailih Commercial,Zahrat Muwialeh Cafeteria
1797,,"['Indian', 'Pakistani']",Maleha & Around,Kanz Al Sajaah
1798,,"['Indian', 'South Indian', 'North Indian', 'Pakistani']",Industrial Area,Al Rahbah
1799,,"['Burger', 'Mexican', 'Grill', 'Fast Food']",Halwan Suburb,Chicken Time
1800,,"['Desserts', 'Beverages']",Khor Fakkan,Freej Halwan
1801,,['Fast Food'],Khor Fakkan,Al Thannaf
1802,,"['Desserts', 'Beverages']","Al Fardan Centre, Al Majaz",Saj Al Balad
1803,,['Fast Food'],Al Mujarrah,Al Masa Al Hamraa Cafeteria
1804,,['Pakistani'],Industrial Area,Norestan Restaurant
1805,,"['Fast Food', 'Indian']",Bu Tina,Jsir Al Buteena Cafeteria
1806,,['Indian'],Industrial Area,Ahl Al Khair Restaurant
1807,,"['Fast Food', 'Chinese', 'Grill', 'Beverages']",Maleha & Around,Madinat Al Sajaa Cafeteria
1808,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Hikaya Pastry
1809,,"['Bakery', 'Lebanese']",Bu Tina,Al Ameer Bakery & Restaurant
1810,,"['Arabian', 'Middle Eastern', 'Pizza']",University City,Pastry Palace
1811,,['Fast Food'],Industrial Area,Souq Al Shay
1812,,['International'],University City,Loaf & More
1813,,['Middle Eastern'],Al Majaz,Dhaw Al Qamar Pastry
1814,,"['Ice Cream', 'Desserts']","Aljada by ARADA, University City",Amorino
1815,,"['Fast Food', 'Chinese', 'Indian', 'Juices']",Abu Shagara,Jesr Al Shahamah Cafeteria
1816,,['Cafe'],Al Mujarrah,Museum of Islamic Civilisation Cafe
1817,,"['Nepalese', 'Street Food']",Al Khan,Momo-Licious
1818,,"['Arabian', 'Middle Eastern', 'Fast Food']",University City,Habat Falafel
1819,,['Fast Food'],Halwan Suburb,Al Shay Al Raqi Cafeteria
1820,,['Mandi'],Maleha & Around,Dar Al Seyouh
1821,,['Indian'],Al Manakh,Garden View Cafeteria
1822,,['Indian'],Al Manakh,Garden View Cafeteria
1823,,['Pakistani'],Industrial Area,Al Irsal Restaurant
1824,,"['Kerala', 'South Indian']",Industrial Area,Madinat Malabar Restaurant
1825,,['Cafe'],Wasit Suburb,Khayal Cafe
1826,,['Fast Food'],Muwailih Commercial,Kooh Almashawi Cafeteria
1827,,['Pakistani'],Industrial Area,Burj Al Jawad Restaurant
1828,,['Pizza'],Al Majaz,SoDo Sourdough Pizza
1829,,"['Arabian', 'Middle Eastern', 'Fast Food']",Khor Fakkan,Falafel Al Nile Restaurant
1830,,['Cafe'],University City,Afternoon
1831,,"['Arabian', 'Middle Eastern']",Mughaidir Suburb,Al Luluat Al Shaba Popular Kitchen
1832,,['Fast Food'],Industrial Area,Damazin Cafeteria
1833,,"['Indian', 'South Indian']",Muwailih Commercial,Al Rawdha Al Khadhra
1834,,"['Indian', 'South Indian']",Khor Fakkan,Al Jamal Restaurant
1835,,['Fast Food'],"Aljada by ARADA, University City",Spicy Station
1836,,"['Indian', 'Fast Food']",Al Mareija,Kota Cafeteria
1837,,"['Indian', 'Fast Food']",Al Mareija,Kota Cafeteria
1838,,"['Indian', 'South Indian']",Khor Fakkan,Al Jamal Restaurant
1839,,['Indian'],Industrial Area,Al Sharah Restaurant
1840,,"['North Indian', 'Pakistani']",Industrial Area,Manu Restaurant
1841,,['International'],"Al Majaz Waterfront, Al Majaz 3",Auberge
1842,,"['Indian', 'Pakistani', 'Chinese']",Industrial Area,Qasr Al Baik Restaurant & Cafeteria
1843,,"['Arabian', 'Middle Eastern']",University City,Rukn Al Mahashi
1844,,"['Cafe', 'Desserts', 'Portuguese']",University City,Churros Time
1845,,['Pakistani'],Industrial Area,Sabir Sweets & Restaurant
1846,,['Desserts'],University City,Kanafty Sweet
1847,,['Seafood'],Al Mahatah,Al Mahalla Al Kubra Fish Cooking
1848,,['Fast Food'],Al Khan,Honey Tea Cafeteria
1849,,['Fast Food'],Muwailih Commercial,Al Shai Al Haqiqi Cafeteria
1850,,['Kerala'],Muwailih Commercial,Zafran Al Asli Cafeteria
1851,,"['Fast Food', 'Grill']",Al Mahatah,Umm Durman
1852,,"['Arabian', 'Middle Eastern']",Industrial Area,Abr Al Nejoum Restaurant
1853,,['Fast Food'],Muwailih Commercial,Al Shai Al Haqiqi Cafeteria
1854,,['Pakistani'],Industrial Area,Al Najm Al Gutbi
1855,,"['Arabian', 'Seafood']",Khor Fakkan,Al Zubarah Restaurant
1856,,"['Indian', 'South Indian']",Bu Tina,Al Luluah Al Fadhiya
1857,,['Cafe'],Maleha & Around,Saraya Cafe
1858,,['Fast Food'],Industrial Area,Al Dhawabit
1859,,['Pakistani'],Industrial Area,Al Firdous Restaurant
1860,,['Pakistani'],Al Nahda,Zahrat Al Taif Cafeteria
1861,,['Indian'],Muwailih Commercial,Al Filfil Al Har Cafeteria
1862,,['Pakistani'],Industrial Area,Al Hoot Al Abyad Cafeteria
1863,,['Kebab'],"Zawaya Walk, Mughaidir Suburb",Kabab Nashif Restaurant
1864,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Olympic
1865,,"['Cafe', 'Desserts', 'Portuguese']",University City,Churros Time
1866,,"['Indian', 'South Indian', 'Kerala']",Industrial Area,Al Tabaq Al Hindi Restaurant
1867,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Olympic
1868,,"['Indian', 'South Indian', 'Kerala']",Industrial Area,Al Tabaq Al Hindi Restaurant
1869,,"['Arabian', 'Middle Eastern']",University City,Ahil Al Shai
1870,,"['Indian', 'Fast Food']",Industrial Area,Sahwat Al Khail
1871,,['Pakistani'],Industrial Area,Madinat Al Aroma
1872,,['Indian'],Industrial Area,Al Faras Al Abiath Cafeteria
1873,,['Fast Food'],Al Nasseriya,Buhairat Aden Cafeteria
1874,,['Cafe'],University City,Vanilla Cake Restaurant
1875,,['Desserts'],"Al Qasba, Al Khan",Crep'e n Chu
1876,,"['Egyptian', 'Arabian', 'Middle Eastern']",Bu Tina,Nada Al Ward
1877,,"['Arabian', 'Middle Eastern']",Muwailih Commercial,Al Maan Wa Al Salwa
1878,,"['Indian', 'North Indian', 'Pakistani']",Industrial Area,Al Sufra Al Hindia Restaurant
1879,,"['Indian', 'South Indian']",Khor Fakkan,Al Khaleej
1880,,"['Fast Food', 'Juices']",Al Shuwaihean,Marrakesh Cafeteria
1881,,['Fast Food'],Al Nasseriya,Buhairat Aden Cafeteria
1882,,['Fast Food'],Khor Fakkan,Golden Fish
1883,,"['Biryani', 'BBQ', 'Juices', 'Fast Food']",Industrial Area,Sabaa Njoom
1884,,"['Indian', 'South Indian']",Khor Fakkan,Al Falah
1885,,"['Burger', 'Fast Food']","Al Shaab Village, Al Riqqa Suburb",District Fast Food
1886,,['Mandi'],Wasit Suburb,Five Star Palace Restaurant
1887,,['Burger'],Industrial Area,Al Thawaq Aljaid Restaurant
1888,,"['North Indian', 'Street Food']",Al Ghuwair,Geetar Restaurant
1889,,['Fast Food'],Khor Fakkan,Al Mudaifi
1890,,['Pakistani'],Maleha & Around,Najmat Al Sajaah Restaurant
1891,,"['Arabian', 'Middle Eastern']","Al Shaab Village, Al Riqqa Suburb",Fatayer & Kushari
1892,,['North Indian'],Industrial Area,Al Jazeera Al Hamraa Restaurant
1893,,['Fast Food'],"Souq Al Jubail, Al Jubail",Tabakh Al Jubail Restaurant
1894,,['Pakistani'],Industrial Area,Al Laith Al Abyad
1895,,['Lebanese'],Al Nabba,Al Saaj Al Shami
1896,,"['Fast Food', 'Pizza']","Oceanic Khorfakkan Resort & Spa, Khor Fakkan",Amwaj Pool Bar - Oceanic Khorfakkan Resort & Spa
1897,,['Pakistani'],Maleha & Around,Waseem Karim Restaurant
1898,,['Fast Food'],Halwan Suburb,Bab Al Jazeera
1899,,['Cafe'],University City,Smart Corner Café
1900,,['Fast Food'],Abu Shagara,Qamar Al Maliha Cafeteria
1901,,['Egyptian'],Al Qulayaa,Koshary & Mahashy Al Neel
1902,,"['Arabian', 'Middle Eastern', 'Fast Food']",Al Majaz,Hannouf Restaurant
1903,,"['North Indian', 'Chinese']",Industrial Area,Al Ikhtiyar Al Sary Restaurant
1904,,['Fast Food'],Al Majaz,Atyab Luqmah
1905,,['Desserts'],"Al Majaz Waterfront, Al Majaz 3",Kullaj Omar
1906,,"['Arabian', 'Middle Eastern', 'Grill']",University City,Al Bastakiah Bakery & Kabab Al Khas
1907,,"['Fast Food', 'Grill']",University City,Fresh Grill
1908,,"['Italian', 'Fast Food']",University City,Tawa
1909,,"['Fast Food', 'Burger']","Aljada by ARADA, University City",Krush Burger
1910,,"['Indian', 'Arabian', 'Middle Eastern']",Industrial Area,Zakia Restaurant
1911,,['Cafe'],"Aljada by ARADA, University City",Retro 7 Cafe
1912,,['Fast Food'],"Aljada by ARADA, University City",Musl
1913,,"['Fast Food', 'Beverages']",Al Taawun,Najmat Al Tareeq Al Awal
1914,,['Fast Food'],Al Ghuwair,Liberty Cafeteria
1915,,"['Desserts', 'Beverages']",Al Khan,Sweety Shawarma
1916,,"['Street Food', 'Indian']",Abu Shagara,Chaat Bistro
1917,,['Fast Food'],Sharqan,Shay Al Hirah Cafeteria
1918,,['Kerala'],Industrial Area,Sanaa Al Madeena Cafeteria
1919,,['International'],University City,Izumi Restaurant
1920,,"['Arabian', 'Middle Eastern']",Muwailih Commercial,Hot Oven
1921,,"['Arabian', 'Middle Eastern']",Bu Tina,Al Tahoonah Al Zarqa Cafeteria
1922,,['Egyptian'],Al Soor,Layali Masriah Restaurant
1923,,['Arabian'],Al Mahatah,Falafil Al Emad
1924,,['Indian'],Al Khan,Al Ahlam Al Thahbiah Restaurant (Golden Dream...
1925,,"['Cafe', 'Finger Food']","Four Points by Sheraton, Al Nud",Library Café
1926,,"['Arabian', 'Middle Eastern', 'Grill']",Al Majaz,Manarat Al Majaz Cafeteria
1927,,['Juices'],"Sharjah National Park, University City",Bora Bora Juice
1928,,"['Burger', 'Fast Food']",Al Nabba,Najm Albahr
1929,,['International'],Al Khan,Foodio - Time Express Hotel
1930,,['Fast Food'],Industrial Area,Qemat Everest Cafeteria
1931,,"['Fast Food', 'Juices']",Abu Shagara,Najamat  Al Jazeera Cafeteria
1932,,['Cafe'],University City,OTO One Time Only
1933,,"['Lebanese', 'Street Food']",University City,Shawarma Dose
1934,,"['Arabian', 'Middle Eastern', 'Bakery', 'Desserts']",Al Taawun,Al Sultan International Confectionery & Chocolate
1935,,"['Seafood', 'Asian', 'Sushi']","Sahara Centre, Al Nahda",Sea Fish Café
1936,,"['Fast Food', 'Burger']","Al Shaab Village, Al Riqqa Suburb",Arabat Al Dajaj(The Truck)
1937,,['Bakery'],University City,Al Safa Bakery
1938,,"['Indian', 'Chinese', 'Mughlai']",Industrial Area,Cold River
1939,,"['Fast Food', 'Beverages']",University City,Al Shamail Cafeteria
1940,,"['Indian', 'South Indian']",Khor Fakkan,Al Seyah
1941,,['Street Food'],Al Mahatah,Tareeq Al Qamar
1942,,['Cafe'],University City,Beans Speciality Coffee
1943,,"['Fast Food', 'Juices']",Muwailih Commercial,Tea Book Cafeteria
1944,,"['Indian', 'North Indian']",Muwailih Commercial,Qasar Al Sharq Cafeteria
1945,,"['South Indian', 'Chinese', 'Fast Food', 'Juices']",Industrial Area,Al Madina Express Food Cafeteria
1946,,"['Beverages', 'Desserts']",Al Taawun,Karaz Al Sham Juice
1947,,['International'],"Marbella Resort, Al Majaz 1",Cascade Pool Bar - Marbella Resort
1948,,"['Fast Food', 'Juices']",Abu Shagara,Bait Al Yaqoot Cafeteria
1949,,['Fast Food'],Al Nud,Al Shamsiah Cafeteria
1950,,"['Sushi', 'Asian']","Aljada by ARADA, University City",Sushi Station
1951,,['Fast Food'],Bu Tina,Al Samaa Cafeteria
1952,,"['Fast Food', 'Juices']",Muwailih Commercial,Shams Al Bahar Cafeteria
1953,,['Indian'],Maysaloon,Al Maqam Restaurant
1954,,"['Arabian', 'Middle Eastern']",Industrial Area,Al Aqmar Restaurant
1955,,"['Fast Food', 'Beverages']",Al Manakh,Al Ghada Fast Food
1956,,['Desserts'],"City Centre Al Zahia, University City",Pop City
1957,,"['Lebanese', 'Arabian', 'Middle Eastern']",Bu Tina,Manqushet Al Arz
1958,,"['Fast Food', 'Beverages']",Al Manakh,Al Ghada Fast Food
1959,,"['Lebanese', 'Arabian', 'Middle Eastern']",Bu Tina,Manqushet Al Arz
1960,,['Beverages'],Al Khan,Eighty's Juice Hub
1961,,['Fast Food'],Muwailih Commercial,Najmat Al Dar Cafeteria
1962,,['Indian'],Muwailih Commercial,Sadaf Al Bahr Cafeteria
1963,,"['Fast Food', 'Indian', 'Juices']",Industrial Area,Awraq Al Shay Al Thahabiah Cafeteria
1964,,"['Indian', 'Chinese', 'Fast Food', 'Biryani']",Industrial Area,Al Tanzeel Restaurant
1965,,"['Arabian', 'Middle Eastern', 'Fast Food']",Al Qulayaa,Nassem Al Sham
1966,,['Cafe'],Khor Fakkan,Cupagahwa
1967,,"['Indian', 'Fast Food', 'Juices']",Industrial Area,Bab Al Rahmaneya Cafeteria
1968,,"['Arabian', 'Middle Eastern']",University City,Rukn Al Farooq Al Shami Restaurant
1969,,['Indian'],Industrial Area,Manarat Al Madeenah Restaurant
1970,,"['Fast Food', 'Juices']",Muwailih Commercial,Jasur Al Falah Cafeteria
1971,,"['Fast Food', 'Juices']",Al Nabba,Sharee Al Refaa Cafeteria
1972,,"['Arabian', 'Middle Eastern']",Industrial Area,Al Nahla Restaurant
1973,,"['Indian', 'South Indian']",Industrial Area,Najmat Al Qaraien Restaurant
1974,,['Seafood'],Al Qulayaa,Salat Al Sayad Seafoods
1975,,"['Arabian', 'Middle Eastern']",Muwailih Commercial,Dar Al Marah
1976,,"['Street Food', 'North Indian', 'Beverages']",Industrial Area,Yousif Abdullah Assad Ali Restaurant
1977,,"['Fast Food', 'Juices']","Souq Al Jubail, Al Jubail",Noor Al Jubail Cafeteria
1978,,['Fast Food'],Industrial Area,Chicken Crown Cafeteria
1979,,['Indian'],Al Ghuwair,Rukn Al Tawabel Cafeteria
1980,,['Indian'],"Al Shaab Village, Al Riqqa Suburb",Awaney
1981,,"['Kerala', 'South Indian']",Industrial Area,Rangon
1982,,['Fast Food'],Muwailih Commercial,Al Mlakh Al Kabera Cafeteria
1983,,['Fast Food'],Sharqan,Al Shay Al Taibe Cafeteria
1984,,"['Indian', 'South Indian']",Khor Fakkan,Al Shamikha
1985,,"['Fast Food', 'Lebanese', 'Biryani', 'Beverages', 'South Indian']",Bu Tina,Bait Al Fanous
1986,,"['Indian', 'Fast Food', 'Juices']",Maleha & Around,Al Bathaieh Restaurant
1987,,"['Indian', 'Fast Food']",Al Nabba,Greens Cafeteria
1988,,"['Arabian', 'Middle Eastern', 'Fast Food']",Al Nud,Zain Al Sham
1989,,"['Indian', 'South Indian']",Industrial Area,Danya Restaurant
1990,,['Indian'],Industrial Area,Hadiq Al Yasmeen
1991,,['Fast Food'],Industrial Area,Nahla & Al Asal Cafeteria
1992,,"['Arabian', 'Middle Eastern']",Al Shuwaihean,Al Wattan Cafeteria
1993,,['Fast Food'],Al Riqqa Suburb,Village Tea
1994,,"['Juices', 'Fast Food']",Al Riqqa Suburb,Nacher'z
1995,,"['Indian', 'Kerala', 'Chinese']",Al Nabba,Al Ittihad Restaurant
1996,,['Indian'],Al Manakh,Al Hoory Cafeteria
1997,,['Fast Food'],Industrial Area,Nahla & Al Asal Cafeteria
1998,,['Fast Food'],Al Riqqa Suburb,Village Tea
1999,,"['Arabian', 'Middle Eastern']",Al Shuwaihean,Al Wattan Cafeteria
2000,,['Fast Food'],University City,Hot Tea
2001,,"['Juices', 'Fast Food']",Al Riqqa Suburb,Nacher'z
2002,,"['Indian', 'Kerala', 'Chinese']",Al Nabba,Al Ittihad Restaurant
2003,,['Fast Food'],"Al Shaab Village, Al Riqqa Suburb",The Truck
2004,,"['Indian', 'Pakistani', 'Beverages']",Abu Shagara,Al Wajiha Cafeteria
2005,,['Seafood'],University City,Al Sairm Sea Food
2006,,['Fast Food'],Muwailih Commercial,Asier Al Ajayeb Cafeteria
2007,,"['Fast Food', 'Indian']",Industrial Area,Makek Al Jawdah Cafeteria
2008,,['Cafe'],University City,Nawaf Cafe
2009,,"['Cafe', 'Burger', 'Desserts', 'Beverages']",Maleha & Around,Arooq Cafe
2010,,['Cafe'],Industrial Area,Fikra Cafe
2011,,"['South Indian', 'Indian']",Industrial Area,Al Bait Al Sagheer
2012,,"['Indian', 'South Indian']",Halwan Suburb,Sharee Al Badia
2013,,"['Indian', 'Biryani']",Industrial Area,Al Kahaf Restaurant
2014,,"['Fast Food', 'Juices']","Souq Al Jubail, Al Jubail",Dibs Al Asal Cafeteria
2015,,['International'],University City,Healthy And Diet
2016,,"['Arabian', 'Middle Eastern']",Al Nabba,Al Ilteham Cafeteria
2017,,"['Arabian', 'Middle Eastern', 'Fast Food']",Al Qulayaa,Nassem Al Sham
2018,,['Fast Food'],Industrial Area,Zahrat Al Zaman
2019,,['Cafe'],Industrial Area,Fikra Cafe
2020,,['Fast Food'],Al Shuwaihean,Midan Al Rolla Cafeteria
2021,,['Indian'],Industrial Area,Al Shuwaib Restaurant
2022,,['Fast Food'],Al Shuwaihean,Tareeq Al Arouba Cafeteria
2023,,"['Fast Food', 'Beverages']",Al Mareija,Sanaa Al Madeena Cafeteria
2024,,"['Fast Food', 'Beverages']","Aljada by ARADA, University City",Mr.Brisket
2025,,"['Indian', 'Biryani', 'Street Food']",Maleha & Around,Madinat Al Noor Cafeteria
2026,,['Indian'],Khor Fakkan,Shatee Al Shabab
2027,,"['Street Food', 'Arabian', 'Middle Eastern']",Al Riqqa Suburb,Falafil Al Astorah
2028,,['Fast Food'],University City,Hot Tea
2029,,"['South Indian', 'Indian']",Al Shuwaihean,Noor Al Zaman
2030,,['Fast Food'],Industrial Area,Baydoon Cafeteria
2031,,['Fast Food'],Khor Fakkan,Al Shabab
2032,,"['Fast Food', 'Indian']",Al Nasseriya,Nabaa Al Ain
2033,,['Fast Food'],Al Qulayaa,Shai Bel Fakhar Cafeteria
2034,,['Fast Food'],Bu Tina,Sama Al Manama Cafeteria
2035,,"['Indian', 'Fast Food']",Khor Fakkan,Seef Al Bahar
2036,,"['Bakery', 'Pakistani']",Industrial Area,Mohd.Hanif Bakery
2037,,['Pakistani'],Al Nahda,Al Khubor Restaurant
2038,,['Fast Food'],Wasit Suburb,Shabab Al Hamriya Cafeteria
2039,,['Indian'],Industrial Area,Al Nakha Restaurant
2040,,['Cafe'],Khor Fakkan,Parma Cafe
2041,,['African'],Al Taawun,Najimat Al Ibdaa Restaurant
2042,,['Mediterranean'],Al Majaz,Seven Spisiz
2043,,"['Fast Food', 'Juices']",Al Nud,Flafil Al Sham Cafeteria
2044,,"['Fast Food', 'Beverages']",University City,Saalat Al Shay
2045,,"['Indian', 'Seafood']",Al Nabba,City Fish Rest.
2046,,['Fast Food'],Khor Fakkan,Potato Cafeteria
2047,,['Bangladeshi'],Al Ghuwair,Barcode Restaurant
2048,,"['Indian', 'Pakistani', 'Chinese', 'Fast Food']",Al Ghuwair,Pumpkin Restaurant
2049,,['Fast Food'],Maleha & Around,Al Karim Cafeteria
2050,,"['Arabian', 'Middle Eastern', 'Grill']",Al Majaz,Halab Al Shahba Restaurant
2051,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Ala Albal
2052,,['Fast Food'],Al Shuwaihean,Al Bilsan Cafeteria
2053,,"['South Indian', 'Chinese', 'Beverages']",Industrial Area,Red Falcon Cafeteria
2054,,['Fast Food'],Al Riqqa Suburb,Burj Al Ramla Cafeteria
2055,,"['Beverages', 'Desserts']",Al Majaz,Al Ruman Al Wardy Juicer
2056,,['Fast Food'],Khor Fakkan,Al Qasr Al Shami Restaurant
2057,,"['Fast Food', 'Grill', 'Chinese', 'Beverages']",Industrial Area,Tabaqat Cafeteria
2058,,"['Fast Food', 'Grill']",Industrial Area,Alakel Al Sarea Restaurant
2059,,['Fast Food'],Al Shuwaihean,Bawabat AlRolla Cafeteria
2060,,"['Arabian', 'Middle Eastern', 'Tea']",Al Majaz,Al Breej
2061,,['Iranian'],Al Majaz,Kabab Arbeel Al Iraqi
2062,,"['Pakistani', 'Fast Food']",Industrial Area,Lyali Al Sharq Restaurant
2063,,"['Cafe', 'Desserts']",Al Majaz,I Do
2064,,['Fast Food'],Maleha & Around,Bab Al Farooj Cafeteria
2065,,"['Arabian', 'Middle Eastern']",University City,Tahin & Ajin
2066,,['Kashmiri'],University City,Al Shai Al Kashmiri Cafeteria
2067,,"['Fast Food', 'Desserts', 'Juices']",University City,Juicy & Fresh Cafeteria
2068,,"['Japanese', 'Sushi']",University City,Nagoya Restaurant & Cafe
2069,,['Indian'],Al Ghuwair,Shay Al Jazat Cafeteria
2070,,"['Kerala', 'South Indian', 'Beverages']",University City,Bawabt Muwailih
2071,,['Fast Food'],University City,Bait Al Batata
2072,,"['Arabian', 'Middle Eastern', 'Fast Food', 'Juices']",University City,Kookh Al Fataer
2073,,['Fast Food'],University City,Bridle Burger
2074,,"['Arabian', 'Middle Eastern']",Al Majaz,Al Tahouna Al Hadeetha
2075,,['Indian'],Al Ghuwair,Pure Tea Cafeteria
2076,,['Pakistani'],Maleha & Around,Stars Al Batayeh Restaurant
2077,,['Fast Food'],University City,Bridle Burger
2078,,"['Arabian', 'Middle Eastern']",Al Majaz,Al Tahouna Al Hadeetha
2079,,['Pakistani'],Maleha & Around,Stars Al Batayeh Restaurant
2080,,"['Arabian', 'Middle Eastern', 'Fast Food']","Sharjah National Park, University City",Al Areesh
2081,,['Fast Food'],University City,Pizza Pizza
2082,,"['Desserts', 'Cafe']","City Centre Al Zahia, University City",Cinnabon
2083,,"['Indian', 'Fast Food', 'Juices']",Al Majaz,Hoor Al Ain
2084,,"['Arabian', 'Middle Eastern', 'Grill']",Al Taawun,Aklat Jedodna Restaurant & Grill
2085,,"['Fast Food', 'Juices']",University City,Zahrat Al Burtuqal Cafeteria
2086,,"['Arabian', 'Middle Eastern', 'Fast Food']","Sharjah National Park, University City",Al Areesh
2087,,"['Fast Food', 'Juices']",University City,Zahrat Al Burtuqal Cafeteria
2088,,['Fast Food'],University City,Pizza Pizza
2089,,"['Fast Food', 'American']","City Centre Al Zahia, University City",Smoke's Poutinerie
2090,,['Beverages'],University City,Fruit Bowl
2091,,"['International', 'Healthy Food', 'Juices']",Al Qulayaa,The Perfect Meal Cafeteria
2092,,"['Italian', 'Pizza']","Zawaya Walk, Mughaidir Suburb",Red Tomato Pizza
2093,,['Indian'],Abu Shagara,Zwaya Al Dar
2094,,"['Desserts', 'Cafe']","City Centre Al Zahia, University City",Cinnabon
2095,,"['Indian', 'Street Food', 'Desserts']",Abu Shagara,Prince Sweets Corner
2096,,"['Juices', 'Beverages']","City Centre Al Zahia, University City",Jungle Juice
